Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,"CINVESTAV-Unidad Saltillo, Subdirección Administrativa #011L4J996",2343745,3540,PROGRAMA DE MANTENIMIENTO TECNICO PARA EQUIPO XPERT MPD,AA-011L4J996-E118-2021,,2021-10-09 11:38,2021-10-11 15:15,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2605430,PROGRAMA DE MANTENIMIENTO TECNICO PARA EQUIPO XPERT MPD,"PROGRAMA DE MANTENIMIENTO TECNICO PARA EQUIPO XPERT MPD SERIE DY657, INCLUYE DOS MANTENIMIENTOS PREVENTIVOS PROGRAMADOS EN ACUERDO CON EL USUARIO, TODOS LOS MANTENIMIENTOS CORRECTIVOS QUE SEAN REQUERIDOS DURANTE LA VIGENCIA DEL PROGRAMA, GASTOS DE VIAJE Y VIATICOS, ATENCION TELEFONICA, SOPORTE VIA INTERNET, CONSUMIBLES, FILTROS PARA AGUA, GRASA PARA LUBRICACION DEL GONIOMETRO, NO INCLUYE REFACCIONES",2021-10-11,2021-12-31,210000,MXN,Expirado,0,0,ACS210507497,ALTERNATIVA DE CALIDAD EN SERVICIO Y TECNOLOGIAS SAS DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2045185
CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",CIBNOR-DEPARTAMENTO DE ADQUISICIONES Y CONTROL PATRIMONIAL #03890O001,2348124,5310,EQUIPO MÉDICO Y DE LABORATORIO,AA-03890O001-E43-2021,,2021-10-15 13:57,2021-10-15 10:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Mixta,2609797,EQUIPO MÉDICO Y DE LABORATORIO,"ESTEREOMICROSCOPIO LEICA EZ4.
¿ DISEÑADO PARA QUE PUEDA SER MANIPULADO CON FACILIDAD.
¿ CONEXIÓN INALAMBRICA INTEGRADA
¿ LA IMAGEN DIRECTA DE MÁXIMA CALIDAD EN MICROSCOPÍA ES MUY IMPORTANTE PARA LA VISUALIZACIÓN DE MICROESTRUCTURAS FINAS.
¿ LA CÁMARA DEL LEICA EZ4 W O LEICA EZ4 E OFRECE UNA SOLUCIÓN INTEGRADA ECONÓMICA PARA VER IMÁGENES DIRECTAS RÁPIDAS EN ALTA DEFINICIÓN (HD).
¿ EL COMPLETO SISTEMA LE PERMITE AL USUARIO VISUALIZAR MUESTRAS EN LA PANTALLA Y A TRAVÉS DE LOS OCULARES, CON O SIN UNA CONEXIÓN DE ORDENADOR PARA POSIBILIDADES DE ESTACIÓN DE TRABAJO VERSÁTILES.
¿ PUEDE CONECTARSE A LA LEICA EZ4W A TRAVÉS DE SU PROPIA SEÑAL WI-FI INTEGRADA USANDO EL MODO WI-FI O DE LA RED LOCAL UTILIZANDO EL MODO ETHERNET.
¿ EN MODO ETHERNET, LA CONEXIÓN A LA CÁMARA SE REALIZA A TRAVÉS DE LA RED LOCAL, PERMITIENDO UN NÚMERO MÁXIMO DE CONEXIONES A LA CÁMARA.
¿ PARA OBTENER EL MÁXIMO RENDIMIENTO, TODOS LOS DISPOSITIVOS DEBEN ESTAR EN LA MISMA RED QUE EL MICROSCOPIO.
¿ EN MODO USB PUEDE CONECTAR SU PC DIRECTAMENTE CON SU CABLE USB A LA CÁMARA, ÚTIL CUANDO SE REQUIEREN IMÁGENES EN VIVO RÁPIDAS, COMO POR EJEMPLO OBJETOS EN MOVIMIENTO.
¿ LOS USUARIOS DE ORDENADORES PUEDEN UTILIZAR EL SOFTWARE LEICA PARA TRABAJAR CON LAS IMÁGENES.
¿ USE OPCIONES CON EL APP LEICA AIRLAB: PERMITE REALIZAR ANOTACIONES, MEDIDAS, CAPTURA DE IMÁGENES Y COMPARTIR IMÁGENES POR EMAIL U OTRAS CONEXIONES SOCIALES.
¿ LEICA AIRLAB ESTÁ DISPONIBLE DE FORMA GRATUITA PARA ANDROID E IOS.
¿ FLEXIBILIDAD SI NO SE TIENE A MANO UN PC O DISPOSITIVO: CAPTURE IMÁGENES DIRECTAMENTE EN UNA TARJETA DE MEMORIA.
¿ AJUSTE FINO DE LA CÁMARA, CAPTURA EN LA TARJETA SD, GALERÍA DE LA TARJETA ? TODO POSIBLE CON SU CONTROL REMOTO.
¿ PROYECTE SUS IMÁGENES: UTILICE EL PUERTO HDMI PARA PANTALLAS Y CAÑONES HD.
¿ NO NECESITA CABLES EXTRA: LA CÁMARA INTEGRADA SE ALIMENTA Y CONTROLA DIRECTAMENTE DESDE EL MICROSCOPIO.
¿ SISTEMA ÓPTICO: GREENOUGH 10, PARFOCAL
¿ SISTEMA ÓPTICO: ZOOM 4.4:1
¿ OCULARES USUARIOS CON GAFAS:10×20",2021-10-15,2022-01-13,82733.28,MXN,Expirado,0,0,APE950801FJ4,ASESORIA Y PROVEEDORA DE EQUIPOS PARA LABORATORIO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048483
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2347559,3540,SERVICIO PLURIANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE SECUEN,AA-012NCG001-E1489-2021,,2021-10-14 12:09,2021-01-15 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2608747,"SERVICIO PLURIANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE SECUENCIACION, TERMOCICLADORES Y MICROSCOPIO DE BIODISECCION MARCA APPLIED BIOSYSTEMS","SERVICIO PLURIANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE SECUENCIACION, TERMOCICLADORES Y MICROSCOPIO DE BIODISECCION MARCA APPLIED BIOSYSTEMS
",2021-01-15,2024-01-14,2441826.94,MXN,Activo,0,0,ABM9905262R0,APPLIED BIOSYSTEMS DE MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2047943
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,"CINVESTAV-Unidad Saltillo, Subdirección Administrativa #011L4J996",2343749,3540,PROGRAMA DE MANTENIMIENTO NIVEL 4 PARA EQUIPO EMPYREAN DY1430,AA-011L4J996-E119-2021,,2021-10-09 11:54,2021-10-11 15:30,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2605463,PROGRAMA DE MANTENIMIENTO NIVEL 4 PARA EQUIPO EMPYREAN DY1430,"PROGRAMA DE MANTENIMIENTO NIVEL 4 PARA EQUIPO EMPYREAN DY1430, INCLUYE MANO DE OBRA, VIATICOS, REFACCIONES, IMPORTACION Y FLETES, 2 MANTENIMIENTOS PREVENTIVOS, MANTENIMIENTOS CORRECTIVOS, NECESARIOS, CONSUMIBLES PARA MANTENIMIENTOS PREVENTIVOS, COBERTURA ANUAL DE SOPORTE REMOTO, INCLUYE SOPORTE TECNICO Y APLICACIONES VIA REMOTA DENTRO DEL HORARIO COMERCIAL (TEAM VIEWER) VALOR DE 1000.00 USD",2021-10-11,2021-12-31,587496.93,MXN,Expirado,0,0,SME0510105C7,SPECTRIS MEXICO,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2045188
ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE-Departamento de Resursos Materiales y Obras #051GYN063,2347557,3540,MANTENIMIENTO Y CONSERVACIÓN PARA EQUIPO MÉDICO,AA-051GYN063-E68-2021,,2021-10-14 12:32,2021-10-01 10:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2608773,MANTENIMIENTO Y CONSERVACIÓN PARA EQUIPO MÉDICO,"1. SERVICIO DE MANTENIMIENTO CORRECTIVO Y PREVENTIVO A CENTRIFUGA MARCA BECKMAN COULTER MODELO ALLEGRA.
2.  SERVICIO DE MANTENIMIENTO CORRECTIVO Y PREVENTIVO A CENTRIFUGA MARCA BECKMAN COULTER MODELO ALLEGRA.
3. SERVICIO DE MANTENIMIENTO CORRECTIVO A RAYOS X MARCA CMR.
4. SERVICIO DE MANTENIMIENTO CORRECTIVO A RAYOS X MARCA CMR.",2021-10-01,2021-12-31,198250,MXN,Expirado,0,0,HT&051110U53,HEALTHCARE TECHNOLOGIES & SERVICES SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2047945
INNN,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,INNN-servicios generales #012NCK002,2345256,3540,Servicio de Mantenimiento Prev. y Correctivo de Eq. Médicos y Actualización d/RM,AA-012NCK002-E79-2021,,2021-10-14 18:03,2021-10-01 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2608861,Servicio de Mantenimiento Preventivo y Correctivo de Equipos Médicos y Actualización de la Resonancia Magnética de La Marca GE,"Servicio de Mantenimiento Preventivo y Correctivo de Equipos Médicos y Actualización de la Resonancia Magnética de La Marca GE
",2021-10-01,2024-09-30,32023817.07,MXN,Activo,0,1,GSM920409JL6,GE SISTEMAS MEDICOS DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048016
ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE-Departamento de Obras y Servicios Generales #051GYN014,2340277,3540,"""MANTENIMIENTO CORRECTIVO A MESAS QUIRURGICAS EN EL HOSPITAL GENERAL ""DR. FERNAN",AA-051GYN014-E31-2021,,2021-10-06 12:47,2021-10-04 10:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Mixta,2601094,"MANTENIMIENTO CORRECTIVO A MESAS QUIRURGICAS EN EL HOSPITAL GENERAL ""DR. FERNANDO QUIROZ GUTIÉRREZ","MANTENIMIENTO CORRECTIVO A MESAS QUIRURGICAS EN EL HOSPITAL GENERAL ""DR. FERNANDO QUIROZ GUTIÉRREZ",2021-10-04,2021-10-16,132758,MXN,Expirado,0,0,,RICARDO GERMAN ESCOBAR ANAYA,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2042579
IMT,Instituto Mexicano del Transporte,IMT-Coordinación de Administración y Finanzas #009A00001,2347702,3540,El servicio de calibración y mantenimiento al equipo reómetro propiedad del IMT,AA-009A00001-E114-2021,,2021-10-14 14:31,2021-10-14 09:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2609030,"El servicio de calibración y mantenimiento al equipo reómetro propiedad del IMT,","El servicio de calibración y mantenimiento al equipo reómetro propiedad del IMT,",2021-10-14,2021-10-23,65100,MXN,Expirado,0,0,,WATERS SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048061
IMP,Instituto Mexicano del Petróleo,IMP-Unidad de Administración Marina Adquisiciones Campeche #018T0O003,2343436,3540,SDI IMP SERVICIO DE MANTENIMIENTO EQUIPO MONO Y MULTIGAS PARA EL IMP 2DA PUBLIC,AA-018T0O003-E37-2021,,2021-10-08 19:11,2021-10-11 11:30,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2606038,SDI IMP SERVICIO DE MANTENIMIENTO DETECTORES MONO Y MULTIGAS,"Servicio de mantenimiento será en modalidad de tipo “PEDIDO“ abierto a 37 detectores de gas tipo multigas como máximo y de 19 equipos como mínimo, así como 34 detectores de gas tipo monogas como máximo y de 17 equipos como mínimo, los equipos se encuentran en el “IMP” sede de la Región Marina del Instituto Mexicano del Petróleo en adelante “IMP”, sito en la Av. Periférica Norte, No. 67 esquina con calle 35 B de la colonia San Agustín del Palmar, C.P. 24110 en Ciudad del Carmen, Campeche.",2021-10-11,2021-12-31,66050,MXN,Expirado,0,0,OME1401286D2,OCEANFIRE MEXICO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2044958
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2347755,3540,SERVICIO DE REHABILITACION DE EQUIPO DE HORNOS DE CALOR SECO,AA-012NCG001-E1497-2021,,2021-10-14 15:19,2021-09-22 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2609146,SERVICIO DE REHABILITACION DE EQUIPO DE HORNOS DE CALOR SECO,"SERVICIO DE REHABILITACION DE EQUIPO DE HORNOS DE CALOR SECO
",2021-09-22,2021-10-11,200000,MXN,Expirado,0,0,,YOLANDA HERNANDEZ ESTEBAN,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048116
HJM,Hospital Juárez de México,HJM-Dirección de Administración #012NAW001,2332775,3540,SOLICITUD COTIZACIÓN DE MANTEN. SIST. GENERACIÓN Y TRATAMIENTO AIRE COMPRIMIDO,AA-012NAW001-E763-2021,,2021-09-22 19:00,2021-09-24 17:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2608330,HJMS/099/2021 MANTENIMIENTO PREVENTIVO Y CORRECTIVO AL SISTEMA DE GENERACIÓN Y TRATAMIENTO DE AIRE COMPRIMIDO,HJMS/099/2021 MANTENIMIENTO PREVENTIVO Y CORRECTIVO AL SISTEMA DE GENERACIÓN Y TRATAMIENTO DE AIRE COMPRIMIDO,2021-10-01,2021-12-16,227400,MXN,Expirado,0,0,CJC1105316PA,COMERCIALIZADORA JASS DE COMPRESORES SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2036422
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Coordinación de Abastecimiento y Equipamiento, Delegación Norte del Distrito Federal #050GYR016",2255547,3540,MANTENIMIENTO PREVENTIVO A INSTRUMENTAL QUIRURGICO,IA-050GYR016-E171-2021,2021-04-30,2021-04-19 16:02,2021-04-28 10:00,Nacional,Servicios,INVITACIÓN A CUANDO MENOS 3 PERSONAS,Electrónica,2609218,IA-050GYR016-E171-2021,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO A INSTRUMENTAL QUIRURGICO,2021-06-23,2021-12-31,2017263.26,MXN,Expirado,0,0,GCR161024IP6,GRUPO CRUQ S DE RL DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1972766
IPN,Instituto Politécnico Nacional,IPN-Dirección de Recursos Materiales e Infraestructura #011B00001,2345841,3540,Servicio de mantenimiento preventivo y correctivo a equipo de Fotolitografía EVG,AA-011B00001-E393-2021,,2021-10-12 00:09,2021-10-01 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Mixta,2606217,Servicio de mantenimiento preventivo y correctivo a equipo de Fotolitografía EVG,Servicio de mantenimiento preventivo y correctivo a equipo de Fotolitografía EVG,2021-10-01,2021-12-31,512068.96,MXN,Expirado,0,0,CEL131009BP5,CONSUMIBLES EQUIPO DE LABORATORIO Y SERVICIOS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2046800
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2347750,3540,"SERVICIO DE CALIBRACION DE EQUIPOS DETECTORES DE RADIACION MARCA PTW/LUDLUM, DEL",AA-012NCG001-E1496-2021,,2021-10-14 15:14,2021-07-31 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2609141,"SERVICIO DE CALIBRACION DE EQUIPOS DETECTORES DE RADIACION MARCA PTW/LUDLUM, DEL CONTROL DE CALIDAD PARA EL ACELRADOR LINEAL","SERVICIO DE CALIBRACION DE EQUIPOS DETECTORES DE RADIACION MARCA PTW/LUDLUM, DEL CONTROL DE CALIDAD PARA EL ACELRADOR LINEAL
",2021-07-31,2021-11-19,76960,MXN,Expirado,0,0,INI7901272S2,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048114
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Cardiología del Centro Médico Nacional Siglo XXI #050GYR057,2342127,3540,AA-050GYR057-E336-2021 MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UNIDAD DENTAL,AA-050GYR057-E336-2021,,2021-10-07 19:07,2021-10-08 14:30,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2610484,AA-050GYR057-E336-2021 MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UNIDAD DENTAL,UMAE HOSPITAL DE CARDIOLOGIA CMN SIGLO XXI AA-050GYR057-E336-2021 PARA LA CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UNIDAD DENTAL,2021-10-08,2021-12-31,305689,MXN,Expirado,0,0,BRA190225K65,BIOMEDICA RAROCH SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2043879
INP,Instituto Nacional de Pediatría,INP-Dirección de Administración #012NCZ001,2348769,2950,"ARNES PARA MASCARA FACIAL, LIBRE DE LATEX  ADULTO. PARA USO EN LOS PACIENTES PAR",AA-012NCZ001-E992-2021,,2021-10-18 10:52,2021-10-08 11:30,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2610507,"ARNES PARA MASCARA FACIAL, LIBRE DE LATEX  ADULTO. PARA USO EN LOS PACIENTES PARA ESTUDIOS DE RESONANCIA MAGNETICA.","ARNES PARA MASCARA FACIAL, LIBRE DE LATEX  ADULTO. PARA USO EN LOS PACIENTES PARA ESTUDIOS DE RESONANCIA MAGNETICA.
",2021-10-11,2021-12-22,5345,MXN,Expirado,0,0,,CLAUDIA SUAREZ BELMONT,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048972
INCARD,Instituto Nacional de Cardiología Ignacio Chávez,INCARD-Subdirección de Recursos Materiales #012NCA001,2340505,5310,EQUIPO MÉDICO Y DE LABORATORIO,AA-012NCA001-E1029-2021,,2021-10-06 14:29,2021-09-29 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2601324,EQUIPO MÉDICO Y DE LABORATORIO ,EQUIPO MÉDICO Y DE LABORATORIO ,2021-09-29,2021-11-30,4089438.84,MXN,Expirado,0,0,ABM9905262R0,APPLIED BIOSYSTEMS DE MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2042724
INP,Instituto Nacional de Pediatría,INP-Subdirección de Servicios Generales #012NCZ002,2343045,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A DOS LAVADORAS DE INSTRUMENTAL ,AA-012NCZ002-E123-2021,,2021-11-01 10:18,2021-09-06 10:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2603867,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A DOS LAVADORAS DE INSTRUMENTAL ,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO A DOS LAVADORAS DE INSTRUMENTAL Y UN ESTERILIZADOR DE LA MARCA GETINGE, DEL INSTITUTO NACIONAL DE PEDIATRÍA",2021-09-15,2021-12-31,559854,MXN,Expirado,0,0,MME091127DB9,MAQUET MEXICANA S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2055578
IMP,Instituto Mexicano del Petróleo,IMP-MODULO DE MATERIALES Y SERVICIOS EN VERACRUZ #018T0O002,2343957,3540,Serv de mantenimiento correctivo y verificación de  unidades de medición,AA-018T0O002-E46-2021,,2021-10-11 19:06,2021-10-08 20:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2605822,Serv de mantenimiento correctivo y verificación de unidades de medición,"servicio de mantenimiento correctivo y verificación de las dos unidades de medición,
Hydro (muestras húmedas) y Scirocco (muestras secas) del equipo difractómetro láser
marca Malvern con número de inventario 0008236,",2021-10-11,2021-10-26,153140,MXN,Expirado,0,0,SME0510105C7,SPECTRIS MEXICO,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2046388
GN,Guardia Nacional,GN-Dirección General de Recursos Materiales #036H00998,2348293,3540,Servicio de mantenimiento preventivo del microscopio electrónico de barrido,AA-036H00998-E185-2021,,2021-10-15 17:34,2021-10-07 20:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2610064,"Servicio de mantenimiento preventivo del microscopio electrónico de barrido marca Zeiss, Modelo EVO LS15.","Servicio de mantenimiento preventivo del microscopio electrónico de barrido marca Zeiss, Modelo EVO LS15.",2021-10-08,2021-12-31,2413793.1,MXN,Expirado,0,0,CZM770124B99,CARL ZEISS DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048671
COLPOS,Colegio de Postgraduados,COLPOS-Departamento de Adquisiciones y Contratos #008IZC999,2335865,5310,ADQUISICIÓN DE UNA  LIOFILIZADORA DE MESA DE 6 LITROS,AA-008IZC999-E696-2021,,2021-10-08 19:46,2021-10-11 20:20,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Mixta,2606096,ADQUISICIÓN DE UNA LIOFILIZADORA DE MESA DE 6 LITROS Expediente: 2335865 - ADQUISICIÓN DE UNA LIOFILIZADORA DE MESA DE 6 LITROS (CompraNet)Contenido principalContenido principal,ADQUISICIÓN DE UNA LIOFILIZADORA DE MESA DE 6 LITROS ESPECIFICACIONES  SEGÚN ANEXO ADJUNTO,2021-10-11,2021-12-31,539276,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2044993
COLPOS,Colegio de Postgraduados,COLPOS-Departamento de Adquisiciones y Contratos #008IZC999,2306312,3540,"•	Servicio de mantenimiento preventivo al equipo de laboratorio: HPLC, marca: Th",AA-008IZC999-E593-2021,,2021-07-29 20:50,2021-08-03 14:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2605336,"SERVICIO DE MANTENIMIENTO AL EQUIPO DE LABORATORIO: HPLC, MARCA: THERMO, MODELO: ULTIMATE 3000","SERVICIO DE MANTENIMIENTO AL EQUIPO DE LABORATORIO: HPLC, MARCA: THERMO, MODELO: ULTIMATE 3000",2021-10-11,2021-11-30,62000,MXN,Expirado,0,0,IEF7911291F4,INSTRUMENTOS Y EQUIPOS FALCON SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2014081
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Abastecimiento #012NDY002,2346001,5310,Adquisición de: Equipo medico y de laboratorio,AA-012NDY002-E127-2021,,2021-10-12 12:39,2021-09-01 10:30,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2606478,Adquisición de: Equipo medico y de laboratorio,"Adquisición de:
Camara de Electroforesis Vertical Para 2 Mini Geles de 1.0mm con Modulo de Transferencia, Marca Bio-rad Oem, no Cat 1658029 ",2021-09-02,2021-11-01,29418.67,MXN,Expirado,0,0,BEC081202GF0,BECAST,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2046903
INNN,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,INNN-servicios generales #012NCK002,2345299,3540,"Servicio de Mantenimiento Preventivo de Equipo de Rayos X, Monitores de Signos V",AA-012NCK002-E81-2021,,2021-10-14 18:04,2021-10-11 12:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2608001,"Servicio de Mantenimiento Preventivo de Equipo de Rayos X, Monitores de Signos Vitales y Desfibriladores Marca Philips","Servicio de Mantenimiento Preventivo de Equipo de Rayos X, Monitores de Signos Vitales y Desfibriladores Marca Philips",2021-10-12,2021-12-31,619190,MXN,Expirado,0,0,PMC1507018K6,PHILIPS MEXICO COMMERCIAL SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2047564
ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,"ISSSTE-Hospital Regional Puebla, Coordinación de Recursos Materiales #051GYN032",2347817,5320,INSTRUMENTAL MEDICO Y DE LABORATORIO-COVID (MANOMETRO PARA TANQUE DE OXIGENO),AA-051GYN032-E193-2021,,2021-10-15 12:51,2021-08-11 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Mixta,2609234,INSTRUMENTAL MEDICO Y DE LABORATORIO-COVID (MANOMETRO PARA TANQUE DE OXIGENO),"INSTRUMENTAL MEDICO Y DE LABORATORIO-COVID (MANOMETRO PARA TANQUE DE OXIGENO)
",2021-08-11,2021-12-31,34000,MXN,Expirado,0,0,SIC1511116H6,SOLUCIONES INTEGRALES LA CUSPIDE SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2048173
SENASICA,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",SENASICA-Dirección de Recursos Materiales y Servicios Generales #008B00001,2345162,5310,AA-0008B00001-E135-2021 ADQUISICIÓN DE EQUIPO PARA LABORATORIO,AA-008B00001-E135-2021,,2021-10-11 19:48,2021-10-11 17:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2605760,AA-0008B00001-E135-2021 ADQUISICIÓN DE EQUIPO PARA LABORATORIO,"ADQUISICIÓN DE   ""EQUIPO DE LABORATORIO DE LAS MARCAS THERMO FISHER SCIENTIFIC Y NUAIRE PARA EL CENASA”  
",2021-10-11,2021-12-31,2540564.54,MXN,Expirado,0,0,ABM9905262R0,APPLIED BIOSYSTEMS DE MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2046447
INNN,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,INNN-servicios generales #012NCK002,2344824,3540,Servicio de Mantenimiento Prev. Correctivo Emergente y Programado de Eq. Siemens,AA-012NCK002-E78-2021,,2021-10-14 18:02,2021-10-01 12:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2605768,Servicio de Mantenimiento Prev. Correctivo Emergente y Programado de Eq. Siemens,"Servicio de Mantenimiento Preventivo, Correctivo Emergente y Correctivo Programado de los Equipos de Imagen Marca Siemens",2021-10-01,2024-09-30,41112918.83,MXN,Activo,0,1,SHD080618IA7,SIEMENS HEALTHCARE DIAGNOSTICS,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2047969
