Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
INNN,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,INNN-servicios generales #012NCK002,1757759,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MICROSCOPIO ELECTRÓNICO ,AA-012NCK002-E84-2018,,2018-07-30 13:37,2018-07-30 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1875851,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MICROSCOPIO ELECTRÓNICO MARCA JEOL,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MICROSCOPIO ELECTRÓNICO MARCA JEOL

",2018-08-01,2019-07-31,336592.16,MXN,Expirado,0,1,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1524385
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-SERVICIOS GENERALES #018T0Q002,1792301,3540,Mantenimiento del Microscopio Electrónico de Transmisión,AA-018T0Q002-E39-2018,,2018-09-12 11:00,2018-04-22 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1923692,Mantenimiento del Microscopio Electrónico de Transmisión ,,2018-04-26,2018-12-31,341127.45,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1556795
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-SERVICIOS GENERALES #018T0Q002,1805644,3540,Mantenimiento del Microscopio Jeol JSM5900LV,AA-018T0Q002-E42-2018,,2018-10-08 15:23,2018-07-15 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1940967,Mantenimiento del Microscopio Jeol JSM5900LV,,2018-08-01,2018-12-31,133664.28,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1569200
INP,Instituto Nacional de Pediatría,INP-Dirección de Administración #012NCZ002,1767034,3540,MANTENIMIENTO A MICROSCOPIO ELECTRÓNICO,AA-012NCZ002-E73-2018,,2018-08-04 15:11,2018-06-27 09:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1887890,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MICROSCOPIO ELECTRÓNICO,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MICROSCOPIO ELECTRÓNICO,2018-07-01,2018-12-31,252169.53,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1531056
COFAA,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,COFAA-Dirección de Adquisiciones #011L6H002,1712250,3540,AA-011L6H002-E28-2018 PÓLIZA MTTO MICROSCOPIO ELEC DE BARRIDO ALTA RESOLUCIÓN,AA-011L6H002-E28-2018,,2018-06-11 16:45,2018-06-14 12:30,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1835001,M.008/2018  PÓLIZA MTTO MICROSCOPIO ELEC DE BARRIDO ALTA RESOLUCIÓN,AA-011L6H002-E28-2018 PÓLIZA DE MTTO DEL MICROSCÓPIO ELECTRÓNICO DE BARRIDO DE ALTA RESOLUCIÓN P/ESIQIE,2018-06-15,2018-12-31,256469.28,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1481677
INCAN,Instituto Nacional de Cancerología,INCAN-Dirección de Administración #012NBV001,1699579,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MICROSCOPIO MARCA JEOL,AA-012NBV001-E146-2018,,2018-05-29 10:14,2018-04-26 11:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1814089,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON COBERTURA AMPLIA PARA EL MICROSCOPIO ELECTRÓNICO MARCA JEOL,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON COBERTURA AMPLIA PARA EL MICROSCOPIO ELECTRÓNICO MARCA JEOL,2018-04-27,2018-12-31,217387.53,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1469762
COLPOS,Colegio de Postgraduados,COLPOS-Departamento de Adquisiciones y Contratos #008IZC999,1737383,3540,"Servicio de mantenimiento a microscopio electronico de barrido, JMS 6390lg",AA-008IZC999-E1027-2018,,2018-07-10 11:16,2018-07-16 13:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1864722,"Servicio de mantenimiento a microscopio electronico de barrido, JMS 6390lg","Servicio de mantenimiento a microscopio electronico de barrido, JMS 6390lg",2018-07-16,2018-08-14,156993.32,MXN,Terminado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1504228
HIM,Hospital Infantil de México Federico Gómez,HIM-Departamento de Adquisiciones Generales #012NBG001,1726321,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 2 MICROSCOPIOS JEOL ,AA-012NBG001-E81-2018,,2018-06-28 11:54,2018-07-04 09:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1860797,DATOS RELEVANTES DEL CONTRATO SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 2 MICROSCOPIOS JEOL ,DATOS RELEVANTES DEL CONTRATO SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 2 MICROSCOPIOS JEOL ,2018-07-09,2018-12-31,279829.14,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1494348
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-SERVICIOS GENERALES #018T0Q002,1792290,3540,Mantenimiento del Microscopio Jeol JSM6610LV,AA-018T0Q002-E37-2018,,2018-09-12 09:07,2018-04-22 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1923675,Mantenimiento del Microscopio Jeol JSM6610LV ,,2018-04-26,2018-12-31,138497.27,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1556629
SGM,Servicio Geológico Mexicano,SGM-Subgerencia de Adquisiciones #010LAU001,1631274,3540,Servicio de mantenimiento a microsonda marca Jeol,AA-010LAU001-E63-2018,,2018-03-06 16:37,2018-03-06 00:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1736953,Servicio de mantenimiento a microsonda marca Jeol,"Servicio de mantenimiento preventivo y correctivo para el equipo Microsonda, marca Jeol, modelo JXA-8230, durante el periodo de marzo a diciembre de 2018.",2018-03-07,2018-12-31,471066.41,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1405861
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1747882,3540,Mantenimiento a Euipo SEM JCM-6000 Serie MP1220005080508,AA-03890U001-E270-2018,,2018-07-17 18:04,2018-06-08 07:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1863334,Mantenimiento a Euipo SEM JCM-6000 Serie MP1220005080508,Mantenimiento a Euipo SEM JCM-6000 Serie MP1220005080508,2018-06-08,2018-12-31,147334.52,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1513624
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1809807,2950,Refacciones y accesorios menores de equipo e instrumental médico y de laboratori,AA-03890U001-E450-2018,,2018-10-18 10:08,2018-10-11 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1945754,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,2018-10-11,2018-11-25,46715.4896,MXN,Expirado,0,0,JME910507HC7,JEOL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1573093
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1776860,5310,EQUIPO MEDICO Y DE LABORATORIO,AA-013000999-E2900-2018,,2018-08-15 14:35,2018-07-22 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1901827, 13-3172/2018,EQUIPO MEDICO Y DE LABORATORIO,2018-07-31,2018-08-20,156946.55,MXN,Expirado,0,0,HAS070813SS2,HAS-IT SC,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1540687
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J999,1642718,5310,"REGULADORES MODELO LAN 13, MARCA VOGAR",AA-011L4J999-E147-2018,,2018-03-20 09:38,2018-03-21 13:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1760045,"REGULADORES MODELO LAN 13, MARCA VOGAR",,2018-04-05,2018-04-16,40711.68,MXN,Expirado,0,0,IEE991026I63,INTEGRACION DE EQUIPOS ELECTRICOS Y ELECTRONICOS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1415608
CONAGUA,Comisión Nacional del Agua,CONAGUA-COMISIÓN NACIONAL DEL AGUA Dirección de Administración #016B00026,1655422,3540,ADQUISICIÓN DE REACTIVOS Y MATERIALES PARA EL LABORATORIO CUENCA BALSAS.,IA-016B00026-E12-2018,2018-04-27,2018-04-06 07:49,2018-04-20 09:00,Internacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,1793150,ADQUISICIÓN DE REACTIVOS Y MATERIALES PARA EL LABORATORIO CUENCA BALSAS.,"SE ADJUDICAN LAS PARTIDAS 1,5,8,9,18,19,47,49,50,51,61,66,84 Y 90.",2018-05-01,2018-05-30,89274,MXN,Expirado,0,0,FQU9810203V4,FEDERAL QUIMICA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1428968
CONAGUA,Comisión Nacional del Agua,CONAGUA-Dirección General del Organismo de Cuenca Pacífico Sur #016B00042,1661665,3540,Servicio de calibración a equipos y material de Laboratorio de Calidad del Agua ,AA-016B00042-E13-2018,,2018-04-18 17:45,2018-04-10 23:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1779199,Servicio de calibración a equipos y material de Laboratorio de Calidad del Agua del Organismo de Cuenca Pacífico Sur,Servicio de calibración a equipos y material de Laboratorio de Calidad del Agua del Organismo de Cuenca Pacífico Sur,2018-07-16,2018-07-27,64603,MXN,Expirado,0,0,FQU9810203V4,FEDERAL QUIMICA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1439868
ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE-Delegación Estado de México/Departamento de Obras y Servicios Generales 2 #051GYN011,1700113,3540,Mantenimiento y Calibración de Basculas,AA-051GYN011-E18-2018,,2018-05-29 13:20,2018-04-30 10:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1814694,Mantenimiento y Calibración de Basculas,,2018-05-01,2018-08-31,86102.8,MXN,Expirado,0,0,TIA840116GB5,TECNICOS E INGENIEROS ASOCIADOS EN EQUIPOS MEDICOS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1470274
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #020VST003,1745782,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO AL AUTOCLAVE HORIZONTAL MCA-LAB-MED MODELO ,AA-020VST003-E161-2018,,2018-07-16 12:21,2018-07-20 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1897960,SERVICIO DE MANTENIMIENTO PREVENTIVO AL AUTOCLAVE HORIZONTAL MCA-LAB-MED MODELO LMGE-1M ,,2018-07-27,2018-08-29,67860,MXN,Expirado,0,0,TIA840116GB5,TECNICOS E INGENIEROS ASOCIADOS EN EQUIPOS MEDICOS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1511564
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #020VST003,1745782,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO AL AUTOCLAVE HORIZONTAL MCA-LAB-MED MODELO ,AA-020VST003-E161-2018,,2018-07-16 12:21,2018-07-20 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1927404,SERVICIO DE MANTENIMIENTO PREVENTIVO AL AUTOCLAVE HORIZONTAL MCA-LAB-MED MODELO LMGE-1M ,,2018-08-13,2018-12-31,67860,MXN,Expirado,0,0,TIA840116GB5,TECNICOS E INGENIEROS ASOCIADOS EN EQUIPOS MEDICOS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1511564
CICY,"Centro de Investigación Científica de Yucatán, A.C.",CICY-Dirección Administrativa #03890Q010,1785502,5310,SISTEMA TOPOGRAFICO UCIA,AA-03890Q010-E262-2018,,2018-09-09 11:27,2018-08-13 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1921927,SISTEMA TOPOGRAFICO UCIA,SISTEMA TOPOGRAFICO UCIA,2018-08-13,2018-09-16,452236.2,MXN,Expirado,0,0,PGP971006FY6,PRECISION GPS SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1555125
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE Hospital de Traumatología y Ortopedia de Puebla #050GYR091,1675933,2950,ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS Y ENDOPROTESIS,AA-050GYR091-E18-2018,,2018-04-30 15:15,2018-05-03 09:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Electrónica,1818843,ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS Y ENDOPROTESIS,ADQUISICIÓN DE MATERIAL DE OSTEOSINTESIS Y ENDOPROTESIS,2018-05-28,2018-06-28,24360,MXN,Expirado,0,0,,JOSE CUAUHTEMOC MICHEL MENCHACA,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1448278
CENAM,Centro Nacional de Metrología,CENAM-Departamento de Adquisiciones #010K2H001,1801015,3540,SERVICIO DE MANTTO. CORRECTIVO AL SISTEMA DE PURIFICACION DE AGUA ELGA OPTION DV,AA-010K2H001-E443-2018,,2018-09-28 12:25,2018-10-02 09:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1975699, SERVICIO DE MANTTO. CORRECTIVO AL SISTEMA DE PURIFICACION DE AGUA ELGA OPTION DV,,2018-10-22,2018-11-16,51325,MXN,Expirado,0,0,VME9307222H2,VWS MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1564832
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD001,1592444,2950,Adjudicación Directa 180141 Comercializadora Jas Per,AA-012NBD001-E18-2018,,2018-01-16 11:19,2018-01-02 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1690511,PF2 180141,Adjudicación Directa 180141 Comercializadora Jas Per,2018-01-02,2018-12-14,104594.16,MXN,Expirado,0,0,CJP100927330,COMERCIALIZADORA  JAS  PER SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1367732
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 03 DR VICTOR MANUEL ESPINOSA DE LOS REYES SANCHEZ CMN LA RAZA #050GYR050,1537378,3540,Convocatoria para el Mantenimiento Preventivo y Correctivo a Equipo Medico,LA-019GYR050-E172-2017,2017-12-07,2017-11-14 08:22,2017-11-29 10:00,Nacional,Servicios,Licitación Pública,Electrónica,1678616,"Convocatoria para la Contratación de la prestación de los Servicios de Mantenimiento Preventivo y Correctivo a Equipo Medico, de Laboratorio e Instrumental","Convocatoria para la Contratación de la prestación de los Servicios de Mantenimiento Preventivo y Correctivo a Equipo Medico, de Laboratorio e Instrumental",2018-01-01,2018-12-31,401848.52,MXN,Expirado,0,0,SIM980327HG9,SERVICIOS E INNOVACIONES DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1314220
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1684131,3540,Servicio de mantenimiento para un esterilizador de vapor directo ASTELL,AA-03891W001-E113-2018,,2018-05-08 15:26,2018-05-11 15:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1825040,Servicio de mantenimiento para un esterilizador de vapor directo ASTELL,"Servicio de mantenimiento para un Esterilizador de vapor directo Marca ASTELL, modelo UMVS249D con puerta deslizable de tipo manual





En el apartado de “Difusión del anuncio al público en general” se suben los anexos de los datos relevantes del contrato.",2018-06-05,2018-06-20,187500,MXN,Expirado,0,0,SIM980327HG9,SERVICIOS E INNOVACIONES DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1456003
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatologia y Ortopedia Lomas Verdes #050GYR071,1746433,3540,SERVICIO DE MANTENIMIENTO CORRECTIVO AL ÁRBOL DE PRE-REGULACIÓN DE VAPOR,AA-050GYR071-E110-2018,,2018-07-16 19:20,2018-07-19 11:50,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1868095, MANTENIMIENTO CORRECTIVO AL ARBOL DE PRE- REGULACION DE VAPOR DE LAS AUTOCLAVE EN CEYE DE LA UMAE HTOLV,"MANTENIMIENTO CORRECTIVO AL ÁRBOL DE PRE- REGULACIÓN DE VAPOR DE LAS AUTOCLAVE EN CEYE DE LA UMAE HTOLV

",2018-08-01,2018-08-15,378000,MXN,Expirado,0,0,SIM980327HG9,SERVICIOS E INNOVACIONES DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1512176
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,1699176,3540,"MANTENIMIENTO A 4 EQUIPOS: ELECTRODIAGNOSTICO, ELECTROESTIMULADOR",AA-050GYR067-E43-2018,,2018-05-31 15:21,2018-05-31 14:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1817852,"MANTENIMIENTO A 4 EQUIPOS: ELECTRODIAGNOSTICO, ELECTROESTIMULADOR","MANTENIMIENTO A 4 EQUIPOS: ELECTRODIAGNOSTICO, ELECTROESTIMULADOR",2018-05-31,2018-12-31,120000,MXN,Expirado,0,0,IDE090122LN3,MAC INGENIERIA Y DESARROLLO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1473069
CRAE,Centro Regional de Alta Especialidad de Chiapas,CRAE-CENTRO REGIONAL DE ALTA ESPECIALIDAD DE CHIAPAS #012M7A001,1737850,3540,POLIZA DE MANTENIMIENTO PREVENTIVO CORRECTIVO PARA UN POLIGRAFO,AA-012M7A001-E224-2018,,2018-07-10 14:49,2018-06-14 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1856521,POLIZA DE MANTENIMIENTO PREVENTIVO CORRECTIVO PARA UN POLIGRAFO,POLIZA DE MANTENIMIENTO PREVENTIVO CORRECTIVO PARA UN POLIGRAFO,2018-06-16,2018-12-31,205567,MXN,Expirado,0,0,INB051114662,INBIOMED SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1504648
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1671293,2950,BATERIA PARA EL DESFIBRILADOR ZOLL MODELO M-SERIES. PRESENTACION PIEZA,AA-012NCG001-E271-2018,,2018-04-24 11:30,2018-04-19 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1783440,BATERIA PARA EL DESFIBRILADOR ZOLL MODELO M-SERIES. PRESENTACION PIEZA,,2018-04-20,2018-12-31,47500,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1443458
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1695549,2950,BANDAS DE PLETISMOGRAFIA PARA REGISTRO DE ESFUERZO RESPIRATORIO,AA-012NCG001-E478-2018,,2018-05-23 13:53,2018-05-18 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1809949,BANDAS DE PLETISMOGRAFIA PARA REGISTRO DE ESFUERZO RESPIRATORIO,,2018-05-21,2018-12-31,43089.18,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1466176
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1704779,2950,TERMISTORES DE FLUJO RESPIRATORIO ORO-NASAL DE 1 CANAL CONECTOR TIPO DIM HEMBRA.,AA-012NCG001-E499-2018,,2018-06-04 09:30,2018-05-18 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1820051,TERMISTORES DE FLUJO RESPIRATORIO ORO-NASAL DE 1 CANAL CONECTOR TIPO DIM HEMBRA. PRESENTACION PIEZA,,2018-05-21,2018-12-31,37745.04,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1474708
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1704332,2950,LAMPARA DE XENON DE 175W PARA LA FUENTE DE LUZ MARCA STORZ. PRESENTACION PIEZA,AA-012NCG001-E493-2018,,2018-06-01 15:24,2018-05-29 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1819484,LAMPARA DE XENON DE 175W PARA LA FUENTE DE LUZ MARCA STORZ. PRESENTACION PIEZA,,2018-05-30,2018-12-31,31516.8,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1474248
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1671053,2950,BATERIA RECARGABLE PARA DESFIBRILADOR ZOLL MODELO R-SERIES. PRESENTACION PIEZA,AA-012NCG001-E269-2018,,2018-04-24 09:48,2018-04-19 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1783027,BATERIA RECARGABLE PARA DESFIBRILADOR ZOLL MODELO R-SERIES. PRESENTACION PIEZA,,2018-04-20,2018-12-31,89600,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1443282
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1695654,2950,KIT DE PTAF DE PRESION NASAL PARA ADULTO.,AA-012NCG001-E481-2018,,2018-05-23 14:56,2018-05-21 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1810099,KIT DE PTAF DE PRESION NASAL PARA ADULTO.,,2018-05-22,2018-12-31,31948.8,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1466267
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1704213,2950,FILTROS HEPA PARA EL EQUIPO DE HIPERTERMIA MODELO 5200 MARCA MALLINCKRODT. PRESE,AA-012NCG001-E487-2018,,2018-06-01 14:44,2018-05-27 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1819347,FILTROS HEPA PARA EL EQUIPO DE HIPERTERMIA MODELO 5200 MARCA MALLINCKRODT. PRESENTACION PIEZA,,2018-05-28,2018-12-31,97966.8,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1474145
